"timestamp","door","existence","humidity","illuminance","lighting_lower","lighting_upper","motion","plug","rollershade","temperature"
1660551060081,1,0,57.25,1,0,0,0,0,0,29.84
1660551084917,1,0,57.25,8,0,0,0,0,0,29.84
1660553334712,1,0,57.25,1,0,0,0,0,0,29.84
1660560330886,1,0,57.25,0,0,0,0,0,0,29.84
1660563610166,1,0,57.25,0,0,0,0,0,0,29.84
1660570168966,1,0,57.25,0,0,0,0,0,0,29.84
1660573448338,1,0,57.25,0,0,0,0,0,0,29.84
1660580007356,1,0,57.25,0,0,0,0,0,0,29.84
1660583286864,1,0,57.25,0,0,0,0,0,0,29.84
1660589845917,1,0,57.25,0,0,0,0,0,0,29.84
1660593125587,1,0,57.25,0,0,0,0,0,0,29.84
1660599684746,1,0,57.25,0,0,0,0,0,0,29.84
1660602964378,1,0,57.25,4,0,0,0,0,0,29.84
1660609523736,1,0,57.25,0,0,0,0,0,0,29.84
1660612803299,1,0,57.25,4,0,0,0,0,0,29.84
1660619362463,1,0,57.25,7,0,0,0,0,0,29.84
1660622642073,1,0,57.25,5,0,0,0,0,0,29.84
1660629201241,1,0,57.25,6,0,0,0,0,0,29.84
1660632480837,1,0,57.25,3,0,0,0,0,0,29.84
1660633068782,1,0,57.25,1,0,0,0,0,0,29.84
1660633396551,1,0,57.25,0,0,0,0,0,0,29.84
1660639040045,1,0,57.25,0,0,0,0,0,0,29.84
1660642319374,1,0,57.25,0,0,0,0,0,0,29.84
1660648878078,1,0,57.25,0,0,0,0,0,0,29.84
1660652157463,1,0,57.25,0,0,0,0,0,0,29.84
1660082401750,1,0,57.25,0,0,0,0,0,1,29.84
1660127683055,1,0,57.25,0,0,0,0,0,0,29.84
1660168801667,1,0,57.25,0,0,0,0,0,1,29.84
1660215601673,1,0,57.25,0,0,0,0,0,0,29.84
1660255201725,1,0,57.25,0,0,0,0,0,1,29.84
1660301878053,1,0,57.25,0,0,0,0,0,0,29.84
1660341601751,1,0,57.25,0,0,0,0,0,1,29.84
1660385431772,1,0,57.25,0,0,0,0,0,0,29.84
1660428001763,1,0,57.25,0,0,0,0,0,1,29.84
1660472990553,1,0,57.25,0,0,0,0,0,0,29.84
1660514401802,1,0,57.25,0,0,0,0,0,1,29.84
1660561201863,1,0,57.25,0,0,0,0,0,0,29.84
1660600801788,1,0,57.25,0,0,0,0,0,1,29.84
1660647601827,1,0,57.25,0,0,0,0,0,0,29.84
1660528402896,1,0,57.25,0,0,0,1,0,0,29.84
1660528461298,1,0,57.25,0,0,0,1,0,0,29.84
1660528520200,1,0,57.25,0,0,0,1,0,0,29.84
1660528578520,1,0,57.25,0,0,0,1,0,0,29.84
1660528652970,1,0,57.25,0,0,0,1,0,0,29.84
1660528817034,1,0,57.25,0,0,0,1,0,0,29.84
1660528945146,1,0,57.25,0,0,0,1,0,0,29.84
1660529035060,1,0,57.25,0,0,0,1,0,0,29.84
1660529210618,1,0,57.25,0,0,0,1,0,0,29.84
1660554041254,1,0,57.25,0,0,0,1,0,0,29.84
1660554108506,1,0,57.25,0,0,0,1,0,0,29.84
1660554722774,1,0,57.25,0,0,0,1,0,0,29.84
1660554783387,1,0,57.25,0,0,0,1,0,0,29.84
1660554841689,1,0,57.25,0,0,0,1,0,0,29.84
1660554926986,1,0,57.25,0,0,0,1,0,0,29.84
1660554985543,1,0,57.25,0,0,0,1,0,0,29.84
1660555043726,1,0,57.25,0,0,0,1,0,0,29.84
1660555106386,1,0,57.25,0,0,0,1,0,0,29.84
1660555654940,1,0,57.25,0,0,0,1,0,0,29.84
1660556132685,1,0,57.25,0,0,0,1,0,0,29.84
1660556199667,1,0,57.25,0,0,0,1,0,0,29.84
1660558627787,1,0,57.25,0,0,0,1,0,0,29.84
1660564328127,1,0,57.25,0,0,0,1,0,0,29.84
1660564386223,1,0,57.25,0,0,0,1,0,0,29.84
1660605578245,1,0,57.25,0,0,0,1,0,0,29.84
1660605680987,1,0,57.25,0,0,0,1,0,0,29.84
1660605764228,1,0,57.25,0,0,0,1,0,0,29.84
1660605837190,1,0,57.25,0,0,0,1,0,0,29.84
1660605896543,1,0,57.25,0,0,0,1,0,0,29.84
1660607051164,1,0,57.25,0,0,0,1,0,0,29.84
1660607118666,1,0,57.25,0,0,0,1,0,0,29.84
1660607217607,1,0,57.25,0,0,0,1,0,0,29.84
1660607328581,1,0,57.25,0,0,0,1,0,0,29.84
1660607457491,1,0,57.25,0,0,0,1,0,0,29.84
1660607599779,1,0,57.25,0,0,0,1,0,0,29.84
1660607665265,1,0,57.25,0,0,0,1,0,0,29.84
1660609208411,1,0,57.25,0,0,0,1,0,0,29.84
1660609268891,1,0,57.25,0,0,0,1,0,0,29.84
1660612158102,1,0,57.25,0,0,0,1,0,0,29.84
1660615041606,1,0,57.25,0,0,0,1,0,0,29.84
1660615111991,1,0,57.25,0,0,0,1,0,0,29.84
1660615179200,1,0,57.25,0,0,0,1,0,0,29.84
1660615378555,1,0,57.25,0,0,0,1,0,0,29.84
1660615438790,1,0,57.25,0,0,0,1,0,0,29.84
1660615498905,1,0,57.25,0,0,0,1,0,0,29.84
1660624674893,1,0,57.25,0,0,0,1,0,0,29.84
1660625333925,1,0,57.25,0,0,0,1,0,0,29.84
1660626153097,1,0,57.25,0,0,0,1,0,0,29.84
1660626886903,1,0,57.25,0,0,0,1,0,0,29.84
1660627024356,1,0,57.25,0,0,0,1,0,0,29.84
1660627494277,1,0,57.25,0,0,0,1,0,0,29.84
1660628283083,1,0,57.25,0,0,0,1,0,0,29.84
1660628348393,1,0,57.25,0,0,0,1,0,0,29.84
1660628524568,1,0,57.25,0,0,0,1,0,0,29.84
1660628700280,1,0,57.25,0,0,0,1,0,0,29.84
1660628821936,1,0,57.25,0,0,0,1,0,0,29.84
1660629011863,1,0,57.25,0,0,0,1,0,0,29.84
1660629078379,1,0,57.25,0,0,0,1,0,0,29.84
1660629137044,1,0,57.25,0,0,0,1,0,0,29.84
1660630158392,1,0,57.25,0,0,0,1,0,0,29.84
1660630309432,1,0,57.25,0,0,0,1,0,0,29.84
1660633399853,1,0,57.25,0,0,0,1,0,0,29.84
1660637126687,1,0,57.25,0,0,0,1,0,0,29.84
1660638107289,1,0,57.25,0,0,0,1,0,0,29.84
1660638166119,1,0,57.25,0,0,0,1,0,0,29.84
1660638525020,1,0,57.25,0,0,0,1,0,0,29.84
1660638601212,1,0,57.25,0,0,0,1,0,0,29.84
1660638763486,1,0,57.25,0,0,0,1,0,0,29.84
1660638982314,1,0,57.25,0,0,0,1,0,0,29.84
1660640722084,1,0,57.25,0,0,0,1,0,0,29.84
1660640780182,1,0,57.25,0,0,0,1,0,0,29.84
1660640838321,1,0,57.25,0,0,0,1,0,0,29.84
1660640896824,1,0,57.25,0,0,0,1,0,0,29.84
1660640957446,1,0,57.25,0,0,0,1,0,0,29.84
1660641016956,1,0,57.25,0,0,0,1,0,0,29.84
1660641075575,1,0,57.25,0,0,0,1,0,0,29.84
1660641146163,1,0,57.25,0,0,0,1,0,0,29.84
1660641204507,1,0,57.25,0,0,0,1,0,0,29.84
1660641267959,1,0,57.25,0,0,0,1,0,0,29.84
1660641329031,1,0,57.25,0,0,0,1,0,0,29.84
1660641393149,1,0,57.25,0,0,0,1,0,0,29.84
1660641451726,1,0,57.25,0,0,0,1,0,0,29.84
1660641524306,1,0,57.25,0,0,0,1,0,0,29.84
1660641587085,1,0,57.25,0,0,0,1,0,0,29.84
1660641655326,1,0,57.25,0,0,0,1,0,0,29.84
1660641714865,1,0,57.25,0,0,0,1,0,0,29.84
1660641775475,1,0,57.25,0,0,0,1,0,0,29.84
1660641836622,1,0,57.25,0,0,0,1,0,0,29.84
1660641894950,1,0,57.25,0,0,0,1,0,0,29.84
1660641961473,1,0,57.25,0,0,0,1,0,0,29.84
1660642021891,1,0,57.25,0,0,0,1,0,0,29.84
1660642080277,1,0,57.25,0,0,0,1,0,0,29.84
1660642826003,1,0,57.25,0,0,0,1,0,0,29.84
1660652761150,1,0,57.25,0,0,0,1,0,0,29.84
1660652819839,1,0,57.25,0,0,0,1,0,0,29.84
1660652903157,1,0,57.25,0,0,0,1,0,0,29.84
1660652973548,1,0,57.25,0,0,0,1,0,0,29.84
1660653041551,1,0,57.25,0,0,0,1,0,0,29.84
1660653163575,1,0,57.25,0,0,0,1,0,0,29.84
1660653226078,1,0,57.25,0,0,0,1,0,0,29.84
1660652874690,1,0,57.25,0,0,0,1,0,0,29.85
1660656168619,1,0,57.25,0,0,0,1,0,0,29.95
1660654796931,1,0,60.03,0,0,0,1,0,0,29.95
1660656300516,1,0,60.03,0,1,0,1,0,0,29.95
1660657151908,1,0,60.03,0,0,0,1,0,0,29.95
1660656291757,1,0,60.03,0,0,0,1,0,0,29.95
1660657302899,1,0,60.03,0,0,0,1,0,0,29.95
1660657471530,1,0,60.03,0,0,0,1,0,0,29.95
1660658716395,1,0,60.03,0,0,0,1,0,0,29.95
1660661995827,1,0,60.03,0,0,0,1,0,0,29.95
1660662756484,1,0,60.03,0,0,0,1,0,0,29.99
1660666050427,1,0,60.03,0,0,0,1,0,0,30.05
1660668554803,1,0,60.03,0,0,0,1,0,0,30.05
1660671834145,1,0,60.03,0,0,0,1,0,0,30.05
1660672638283,1,0,60.03,0,0,0,1,0,0,30.08
1660675932146,1,0,60.03,0,0,0,1,0,0,30.08
1660678392838,1,0,60.03,0,0,0,1,0,0,30.08
1660681672189,1,0,60.03,0,0,0,1,0,0,30.08
1660682520105,1,0,60.03,0,0,0,1,0,0,30.09
1660685814179,1,0,60.03,0,0,0,1,0,0,30.06
1660687201749,1,0,60.03,0,0,0,1,0,1,30.06
1660690039326,1,0,60.03,0,1,0,1,0,1,30.06
1660690736221,1,0,60.03,0,0,0,1,0,1,30.06
1660690739302,1,0,60.03,0,0,0,1,0,1,30.06
1660688230965,1,0,60.03,0,0,0,1,0,1,30.06
1660691510674,1,0,60.03,3,0,0,1,0,1,30.06
1660689108192,1,0,60.03,3,0,0,1,0,1,30.06
1660692402208,1,0,60.03,3,0,0,1,0,1,29.99
1660694385828,1,0,60.03,3,0,0,1,0,1,29.99
1660694498887,1,0,60.03,3,0,0,1,0,1,29.99
1660695651782,1,0,60.03,3,1,0,1,0,1,29.99
1660695676348,1,0,60.03,3,0,0,1,0,1,29.99
1660696866256,1,1,60.03,3,0,0,1,0,1,29.99
1660696929996,1,0,60.03,3,0,0,1,0,1,29.99
1660696843366,1,0,60.03,3,0,0,1,0,1,29.99
1660696940733,1,0,60.03,3,0,0,1,0,1,29.99
1660696608864,1,0,60.03,3,1,0,1,0,1,29.99
1660696674239,1,0,60.03,3,0,0,1,0,1,29.99
1660697043693,1,1,60.03,3,0,0,1,0,1,29.99
1660697102205,1,0,60.03,3,0,0,1,0,1,29.99
1660696277111,1,0,60.03,6,0,0,1,0,1,29.99
1660697041914,1,0,60.03,3,0,0,1,0,1,29.99
1660697076678,1,0,60.03,1,0,0,1,0,1,29.99
1660698025246,1,0,60.03,3,0,0,1,0,1,29.99
1660697369983,1,0,60.03,3,0,0,1,0,1,29.99
1660697434662,1,0,60.03,3,0,0,1,0,1,29.99
1660697494702,1,0,60.03,3,0,0,1,0,1,29.99
1660697553072,1,0,60.03,3,0,0,1,0,1,29.99
1660697611555,1,0,60.03,3,0,0,1,0,1,29.99
1660697679631,1,0,60.03,3,0,0,1,0,1,29.99
1660697760066,1,0,60.03,3,0,0,1,0,1,29.99
1660698016061,1,0,60.03,3,0,0,1,0,1,29.99
1660698135605,1,0,60.03,3,0,0,1,0,1,29.99
1660698214352,1,0,60.03,3,0,0,1,0,1,29.99
1660698295968,1,0,60.03,3,0,0,1,0,1,29.99
1660698485468,1,0,60.03,3,0,0,1,0,1,29.99
1660698573623,1,0,60.03,3,0,0,1,0,1,29.99
1660698719363,1,0,60.03,3,0,0,1,0,1,29.99
1660698837230,1,0,60.03,3,0,0,1,0,1,29.99
1660698954742,1,0,60.03,3,0,0,1,0,1,29.99
1660699303047,1,0,60.03,3,0,0,1,0,1,29.99
1660699361938,1,0,60.03,3,0,0,1,0,1,29.99
1660699429147,1,0,60.03,3,0,0,1,0,1,29.99
1660699502661,1,0,60.03,3,0,0,1,0,1,29.99
1660699560981,1,0,60.03,3,0,0,1,0,1,29.99
1660699647159,1,0,60.03,3,0,0,1,0,1,29.99
1660699706470,1,0,60.03,3,0,0,1,0,1,29.99
1660701077720,1,0,60.03,3,0,0,1,0,1,29.99
1660698990283,1,0,60.03,3,0,0,1,0,1,30
1660702284311,1,0,60.03,3,0,0,1,0,1,30.03
1660705578307,1,0,65,3,0,0,1,0,1,30.03
1660704629636,1,0,65,3,0,0,1,0,1,30.03
1660707909446,1,0,65,3,0,0,1,0,1,30.03
1660711852544,1,0,65,3,0,1,1,0,1,30.03
1660711821737,1,0,65,3,1,1,1,0,1,30.03
1660708872368,1,0,65,3,1,1,1,0,1,30
1660712166501,1,0,65,3,1,1,1,0,1,30
1660712019932,1,0,65,3,1,0,1,0,1,30
1660712035661,1,0,65,3,1,1,1,0,1,30
1660712020451,1,0,65,3,0,1,1,0,1,30
1660713517105,1,0,65,3,0,1,1,0,1,30
1660715460552,1,0,66.03,3,0,1,1,0,1,30
1660716814633,1,0,66.03,1,0,1,1,0,1,30
1660717748296,1,0,66.03,6,0,1,1,0,1,30
1660718107806,1,0,66.03,3,0,1,1,0,1,30
1660718754705,1,0,66.03,3,0,1,1,0,1,29.95
1660720766354,1,0,66.03,3,0,1,1,0,1,29.95
1660720840497,1,0,66.03,3,0,1,1,0,1,29.95
1660721504001,1,0,66.03,3,0,1,1,0,1,29.95
1660721609784,1,0,66.03,3,0,1,1,0,1,29.95
1660721719841,1,0,66.03,3,0,1,1,0,1,29.95
1660721814455,1,0,66.03,3,0,1,1,0,1,29.95
1660722080639,1,0,66.03,3,0,1,1,0,1,29.95
1660722192713,1,0,66.03,3,0,1,1,0,1,29.95
1660722284197,1,0,66.03,3,0,1,1,0,1,29.95
1660722048822,1,0,65.98,3,0,1,1,0,1,29.95
1660725342947,1,0,65.6,3,0,1,1,0,1,29.95
1660726589894,1,0,65.6,3,0,0,1,0,1,29.95
1660726571612,1,0,65.6,3,0,0,1,0,1,29.95
1660726587420,1,0,65.6,3,1,0,1,0,1,29.95
1660727711974,1,0,65.6,3,0,0,1,0,1,29.95
1660727762087,1,0,65.6,3,0,0,1,0,1,29.95
1660727938770,1,0,65.6,3,0,0,1,0,1,29.95
1660728637038,1,0,65.6,3,0,0,1,0,1,29.96
1660729857065,1,0,59.9,3,0,0,1,0,1,29.96
1660729602635,1,0,59.9,3,0,0,1,0,1,29.96
1660729661952,1,0,59.9,3,0,0,1,0,1,29.96
1660729756612,1,0,59.9,3,0,0,1,0,1,29.96
1660729836741,1,0,59.9,3,0,0,1,0,1,29.96
1660730062488,1,0,59.9,3,1,0,1,0,1,29.96
1660730089729,1,0,59.9,3,0,0,1,0,1,29.96
1660730056088,1,0,59.9,3,0,0,1,0,1,29.96
1660730917591,1,0,59.9,3,0,0,1,0,1,29.96
1660730991565,1,0,59.9,3,0,0,1,0,1,29.96
1660731050645,1,0,59.9,3,0,0,1,0,1,29.96
1660731153506,1,0,59.9,3,0,0,1,0,1,29.96
1660731211786,1,0,59.9,3,0,0,1,0,1,29.96
1660731305485,1,0,59.9,3,0,0,1,0,1,29.96
1660731379256,1,0,59.9,3,0,0,1,0,1,29.96
1660731579870,1,0,59.9,3,0,0,1,0,1,29.96
1660731931107,1,0,59.9,3,0,0,1,0,1,29.62
1660732317514,1,0,59.9,3,0,0,1,0,1,29.62
1660732397639,1,0,59.9,3,0,0,1,0,1,29.62
1660732537667,1,0,59.9,3,0,0,1,0,1,29.62
1660734001776,1,0,59.9,3,0,0,1,0,0,29.62
1660735225155,1,0,59.9,3,0,0,1,0,0,29.75
1660737085251,1,0,59.9,3,1,0,1,0,0,29.75
1660737148887,1,0,59.9,3,0,0,1,0,0,29.75
1660737171407,1,0,59.9,3,1,0,1,0,0,29.75
1660734146053,1,0,59.9,0,1,0,1,0,0,29.75
1660737425389,1,0,59.9,0,1,0,1,0,0,29.75
1660737116407,1,0,59.9,0,1,0,1,0,0,29.75
1660738090828,1,0,59.9,0,0,0,1,0,0,29.75
1660738126025,1,0,59.9,0,0,0,1,0,0,29.75
1660738355865,1,0,59.9,0,0,0,1,0,0,29.75
1660738519099,1,0,65.13,0,0,0,1,0,0,29.75
1660738641113,1,0,65.13,0,0,0,1,0,0,29.75
1660738745368,1,0,65.13,0,0,0,1,0,0,29.75
1660738813738,1,0,65.13,0,0,0,1,0,0,29.75
1660739332024,1,0,65.13,0,0,0,1,0,0,29.75
1660740218883,1,0,65.13,0,0,0,1,0,0,29.75
1660741813192,1,0,65.13,0,0,0,1,0,0,29.87
1660746321156,1,0,65.13,0,0,1,1,0,0,29.87
1660746320631,1,0,65.13,0,1,1,1,0,0,29.87
1660746521076,1,0,65.13,0,0,1,1,0,0,29.87
1660743984160,1,0,65.13,0,0,1,1,0,0,29.87
1660747263745,1,0,65.13,0,0,1,1,0,0,29.87
1660745107309,1,0,69.19,0,0,1,1,0,0,29.87
1660748401436,1,0,69.36,0,0,1,1,0,0,29.87
1660751695563,1,0,69.36,0,0,1,1,0,0,29.91
1660754989709,1,0,68.02,0,0,1,1,0,0,29.91
1660758283893,1,0,67.35,0,0,1,1,0,0,29.91
1660753822711,1,0,67.35,0,0,1,1,0,0,29.91
1660757102061,1,0,67.35,0,0,1,1,0,0,29.91
1660761577987,1,0,67.35,0,0,1,1,0,0,29.81
1660763660799,1,0,67.35,0,0,1,1,0,0,29.81
1660766940171,1,0,67.35,0,0,1,1,0,0,29.81
1660764872154,1,0,66.55,0,0,1,1,0,0,29.81
1660768166276,1,0,66.43,0,0,1,1,0,0,29.81
1660769798582,1,0,66.43,0,0,0,1,0,0,29.81
1660770546471,1,0,66.43,0,0,0,1,0,0,29.81
1660771460353,1,0,66.43,0,0,0,1,0,0,29.72
1660772004902,1,1,66.43,0,0,0,1,0,0,29.72
1660770219572,1,1,66.43,0,0,0,1,0,0,29.72
1660773109425,1,1,66.43,0,0,0,1,0,0,29.72
1660773601845,1,1,66.43,0,0,0,1,0,1,29.72
1660774754476,1,1,66.43,0,0,0,1,0,1,30.03
1660774980182,1,1,66.43,0,1,0,1,0,1,30.03
1660775009222,1,0,66.43,0,1,0,1,0,1,30.03
1660775377098,1,1,66.43,0,1,0,1,0,1,30.03
1660775447775,1,0,66.43,0,1,0,1,0,1,30.03
1660775498632,1,1,66.43,0,1,0,1,0,1,30.03
1660775524106,1,0,66.43,0,1,0,1,0,1,30.03
1660775298331,1,0,66.43,0,0,0,1,0,1,30.03
1660773498942,1,0,66.43,3,0,0,1,0,1,30.03
1660775407821,1,0,66.43,5,0,0,1,0,1,30.03
1660778048512,1,0,66.43,5,0,0,1,0,1,29.91
1660779107542,1,0,66.43,5,0,0,1,0,1,29.91
1660779184566,1,0,66.43,5,0,0,1,0,1,29.91
1660779194133,1,0,66.43,5,1,0,1,0,1,29.91
1660779256244,1,0,66.43,5,0,0,1,0,1,29.91
1660779258218,1,0,66.43,5,0,0,1,0,1,29.91
1660779317069,1,0,66.43,5,0,0,1,0,1,29.91
1660779646839,1,0,66.43,5,0,0,1,0,1,29.91
1660779728052,1,0,66.43,5,0,0,1,0,1,29.91
1660779833036,1,0,66.43,5,0,0,1,0,1,29.91
1660779903199,1,0,66.43,5,0,0,1,0,1,29.91
1660779974312,1,0,66.43,5,0,0,1,0,1,29.91
1660780048726,1,0,66.43,5,0,0,1,0,1,29.91
1660780134033,1,0,66.43,5,0,0,1,0,1,29.91
1660780197394,1,0,66.43,5,0,0,1,0,1,29.91
1660780262194,1,0,66.43,5,0,0,1,0,1,29.91
1660780320466,1,0,66.43,5,0,0,1,0,1,29.91
1660780388313,1,0,66.43,5,0,0,1,0,1,29.91
1660780446513,1,0,66.43,5,0,0,1,0,1,29.91
1660780505245,1,0,66.43,5,0,0,1,0,1,29.91
1660780597414,1,0,66.43,5,0,0,1,0,1,29.91
1660780696907,1,0,66.43,5,0,0,1,0,1,29.91
1660780812787,1,0,66.43,5,0,0,1,0,1,29.91
1660780873764,1,0,66.43,5,0,0,1,0,1,29.91
1660781000246,1,0,66.43,5,0,0,1,0,1,29.91
1660781106446,1,0,66.43,5,0,0,1,0,1,29.91
1660781187274,1,0,66.43,5,0,0,1,0,1,29.91
1660781258110,1,0,66.43,5,0,0,1,0,1,29.91
1660781330586,1,0,66.43,5,0,0,1,0,1,29.91
1660781395861,1,0,66.43,5,0,0,1,0,1,29.91
1660782172789,1,0,66.43,5,0,0,1,0,1,29.91
1660782931110,1,0,66.43,5,1,0,1,0,1,29.91
1660782998001,1,0,66.43,5,0,0,1,0,1,29.91
1660780058121,1,0,66.43,7,0,0,1,0,1,29.91
1660783337674,1,0,66.43,6,0,0,1,0,1,29.91
1660782232222,1,0,66.43,6,0,0,1,0,1,29.91
1660782296767,1,0,66.43,6,0,0,1,0,1,29.91
1660782388321,1,0,66.43,6,0,0,1,0,1,29.91
1660782454021,1,0,66.43,6,0,0,1,0,1,29.91
1660782519832,1,0,66.43,6,0,0,1,0,1,29.91
1660782585059,1,0,66.43,6,0,0,1,0,1,29.91
1660782643222,1,0,66.43,6,0,0,1,0,1,29.91
1660782705924,1,0,66.43,6,0,0,1,0,1,29.91
1660782764048,1,0,66.43,6,0,0,1,0,1,29.91
1660782822757,1,0,66.43,6,0,0,1,0,1,29.91
1660782882869,1,0,66.43,6,0,0,1,0,1,29.91
1660783890390,1,0,66.43,6,1,0,1,0,1,29.91
1660783963306,1,0,66.43,6,0,0,1,0,1,29.91
1660781342638,1,0,66.43,6,0,0,1,0,1,29.87
1660784636718,1,0,66.43,6,0,0,1,0,1,29.84
1660784822475,1,0,66.43,6,0,0,1,0,1,29.84
1660787930923,1,0,66.03,6,0,0,1,0,1,29.84
1660792560993,1,0,66.03,6,1,0,1,0,1,29.84
1660792701168,1,0,66.03,6,0,0,1,0,1,29.84
1660792553078,1,0,66.03,6,0,0,1,0,1,29.84
1660792703671,1,0,66.03,6,0,0,1,0,1,29.84
1660792762152,1,0,66.03,6,0,0,1,0,1,29.84
1660789896621,1,0,66.03,8,0,0,1,0,1,29.84
1660793175988,1,0,66.03,9,0,0,1,0,1,29.84
1660794014331,1,1,66.03,9,0,0,1,0,1,29.84
1660794061965,1,0,66.03,9,0,0,1,0,1,29.84
1660793875039,1,0,66.03,9,0,0,1,0,1,29.84
1660793985031,1,0,66.03,9,0,0,1,0,1,29.84
1660794051556,1,0,66.03,9,0,0,1,0,1,29.84
1660791225144,1,0,66.03,9,0,0,1,0,1,29.87
1660794519317,1,0,66.03,9,0,0,1,0,1,29.87
1660794588215,1,0,66.03,1,0,0,1,0,1,29.87
1660795164274,1,0,66.03,1,0,0,1,0,1,29.87
1660795511895,1,0,66.03,1,0,0,1,0,1,29.87
1660795522523,1,0,66.03,1,0,0,1,0,1,29.87
1660795585906,1,0,66.03,1,0,0,1,0,1,29.87
1660796455489,1,0,66.03,1,0,0,1,0,1,29.87
1660797202377,1,0,66.03,1,0,0,1,0,1,29.87
1660797490416,1,0,66.03,3,0,0,1,0,1,29.87
1660797813417,1,0,66.03,3,0,0,1,0,1,29.99
1660797867843,1,0,66.03,3,0,0,1,0,1,29.99
1660798379365,1,0,66.03,1,0,0,1,0,1,29.99
1660798002753,1,0,66.03,1,0,0,1,0,1,29.99
1660799011381,1,0,66.03,1,0,0,1,0,1,29.99
1660799100574,1,1,66.03,1,0,0,1,0,1,29.99
1660799119505,1,0,66.03,1,0,0,1,0,1,29.99
1660799114374,1,0,66.03,3,0,0,1,0,1,29.99
1660799124307,1,0,66.03,1,0,0,1,0,1,29.99
1660799164045,1,0,66.03,3,0,0,1,0,1,29.99
1660799178947,1,0,66.03,1,0,0,1,0,1,29.99
1660799193848,1,0,66.03,3,0,0,1,0,1,29.99
1660799223655,1,0,66.03,1,0,0,1,0,1,29.99
1660799506721,1,0,66.03,1,0,0,1,0,1,29.99
1660799075980,1,0,66.03,1,0,0,1,0,1,29.99
1660799150106,1,0,66.03,1,0,0,1,0,1,29.99
1660799219966,1,0,66.03,1,0,0,1,0,1,29.99
1660799296702,1,0,66.03,1,0,0,1,0,1,29.99
1660799735265,1,0,66.03,1,0,0,1,0,1,29.99
1660800074891,1,0,66.03,1,0,0,1,0,1,29.99
1660799732395,1,0,66.03,1,0,0,1,0,1,29.99
1660800884405,1,0,66.03,1,0,0,1,0,1,29.99
1660800919173,1,0,66.03,1,0,0,1,0,1,29.99
1660801157559,1,0,66.03,3,0,0,1,0,1,29.99
1660801162527,1,0,66.03,3,0,0,1,0,1,29.99
1660801187362,1,0,66.03,1,0,0,1,0,1,29.99
1660801232069,1,0,66.03,3,0,0,1,0,1,29.99
1660801311532,1,0,66.03,3,0,0,1,0,1,29.99
1660801395963,1,0,66.03,1,0,0,1,0,1,29.99
1660802135926,1,0,66.03,4,0,0,1,0,1,29.99
1660802533222,1,0,66.03,1,0,0,1,0,1,29.99
1660802538198,1,0,66.03,1,0,0,1,0,1,29.99
1660802543162,1,0,66.03,3,0,0,1,0,1,29.99
1660802563039,1,0,66.03,1,0,0,1,0,1,29.99
1660802597796,1,0,66.03,3,0,0,1,0,1,29.99
1660802602764,1,0,66.03,4,0,0,1,0,1,29.99
1660802667330,1,0,66.03,4,0,0,1,0,1,29.99
1660802846114,1,0,66.03,4,0,0,1,0,1,29.99
1660802861015,1,0,66.03,3,0,0,1,0,1,29.99
1660802930543,1,0,66.03,4,0,0,1,0,1,29.99
1660802955377,1,0,66.03,4,0,0,1,0,1,29.99
1660803015016,1,0,66.03,4,0,0,1,0,1,29.99
1660803056709,1,0,66.03,4,0,0,1,0,1,29.99
1660803066650,1,0,66.03,1,0,0,1,0,1,29.99
1660803205702,1,0,66.03,1,0,0,1,0,1,29.99
1660803295101,1,0,66.03,3,0,0,1,0,1,29.99
1660803419262,1,0,66.03,3,0,0,1,0,1,29.99
1660803578186,1,0,66.03,4,0,0,1,0,1,29.99
1660803637790,1,0,66.03,3,0,0,1,0,1,29.99
1660803717252,1,0,66.03,4,0,0,1,0,1,29.99
1660803509321,1,0,66.03,4,0,0,1,1,1,29.99
1660803510416,1,0,66.03,4,0,0,1,0,1,29.99
1660803905975,1,0,66.03,3,0,0,1,0,1,29.99
1660803965574,1,0,66.03,4,0,0,1,0,1,29.99
1660804293357,1,0,66.03,3,0,0,1,0,1,29.99
1660804298327,1,0,66.03,1,0,0,1,0,1,29.99
1660804387725,1,0,66.03,3,0,0,1,0,1,29.99
1660804427461,1,0,66.03,4,0,0,1,0,1,29.99
1660804591349,1,0,66.03,5,0,0,1,0,1,29.99
1660804750270,1,0,66.03,3,0,0,1,0,1,29.99
1660804844641,1,0,66.03,3,0,0,1,0,1,29.99
1660804919128,1,0,66.03,4,0,0,1,0,1,29.99
1660805058188,1,0,66.03,3,0,0,1,0,1,29.99
1660805102885,1,0,66.03,4,0,0,1,0,1,29.99
1660805281670,1,0,66.03,4,0,0,1,0,1,29.99
1660805783248,1,0,66.03,4,0,0,1,0,1,29.99
1660805922299,1,0,66.03,3,0,0,1,0,1,29.99
1660806051419,1,0,66.03,3,0,0,1,0,1,29.99
1660806061351,1,0,66.03,3,0,0,1,0,1,29.99
1660806066325,1,0,66.03,4,0,0,1,0,1,29.99
1660806081222,1,0,66.03,5,0,0,1,0,1,29.99
1660806130883,1,0,66.03,4,0,0,1,0,1,29.99
1660806175579,1,0,66.03,4,0,0,1,0,1,29.99
1660806185516,1,0,66.03,3,0,0,1,0,1,29.99
1660806751211,1,0,66.03,3,1,0,1,0,1,29.99
1660806269938,1,0,66.03,4,1,0,1,0,1,29.99
1660806294809,1,0,66.03,4,1,0,1,0,1,29.99
